id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,vin,drive,size,type,paint_color,image_url,description,state,lat,long
7046591524,https://newjersey.craigslist.org/cto/d/closter-2007-ford-mustang/7046591524.html,north jersey,https://newjersey.craigslist.org,3900,2007.0,ford,mustang,good,6 cylinders,gas,119000.0,clean,automatic,123456,rwd,mid-size,coupe,red,https://images.craigslist.org/00P0P_1onzt9n6DTW_600x450.jpg,"2007 ford mustang v6 119,000 miles runs and drives great commute into city for work now dont need car if your interested please email me with your number I will call you back if adds up yes its still for sale so please dont ask me that question  no trades no scammers no low ballers thanks 4 looking.",nj,40.9721,-73.959
7040970968,https://yakima.craigslist.org/ctd/d/seattle-2017-gmc-sierra-1500-long-bed/7040970968.html,yakima,https://yakima.craigslist.org,24900,2017.0,gmc,sierra 1500,like new,8 cylinders,diesel,20229.0,clean,automatic,1GTN2LECXHZ906751,4wd,full-size,truck,white,https://images.craigslist.org/00s0s_4OVQmJe2ciS_600x450.jpg,"Weâre an independent family owned dealership located midway between Seattle and Tacoma specializing in cargo vans and commercial vehicles. Weâre happy to provide out of town buyers with detailed information or assist with shipping requirements on any vehicles in our inventory.  Nice clean low mile 4X4 pickup truck. Long 8ft bed 5.3 liter V8 engine tow hitch bed liner chrome grill and bumpers  cruise, power windows power locks power mirrors Carfax certified 1 owner history with the remainder of the full factory warranty save thousands over buying brand new! Call or e-mail Jeffrey with any questions or to schedule a viewing appointment",wa,47.3929,-122.31299999999999
7038485747,https://shoals.craigslist.org/ctd/d/florence-2005-ford-150-supercrew-truck/7038485747.html,florence / muscle shoals,https://shoals.craigslist.org,8988,2005.0,ford,f-150,excellent,8 cylinders,gas,236656.0,clean,automatic,1FTPW14525KE97878,4wd,mid-size,truck,red,https://images.craigslist.org/00F0F_fssXLtD8Ufw_600x450.jpg,"2005 *Ford F-150* SUPERCREW - (RED) STOCK #: P3490 	    Available at: Butler Motors â Phone: 		(256) 578-4211 ext: 0073 	 		 			 				Year: *2005* 					Make: *Ford* 						Model: *F-150* 							Series *SUPERCREW* 								Exterior Color: RED 									Interior Color: GREY 										Engine: 5.4L 											Doors:  												Odometer: 236656 													Stock #: P3490 														VIN: 1FTPW14525KE97878 														     															 																SELLER Notes for this *Ford F-150*: 															 , 2005 *Ford F-150* SUPERCREW   															 																Equipment / Features on this 2005 *Ford F-150*  															 															    Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; Am/Fm Cd; Am/Fm Cassette; Pass Key Security; Daytime Running Lights; Dual Front Airbags; Active Seatbelts; Passenger Airbag Sensor; Crew Cab; Regular Bed; All Wheel Abs; 1/2 Ton   															 																 																	For more information on this 2005 *Ford F-150* SUPERCREW: 																 															 														 														 															 																â Phone: Â Â Â  																		(256) 578-4211 																	 ext: 0073 																 																 																	WEB: Â Â Â http://classifieds.usedcar.zone/r?P=13638539&U=1 																 																 																	TEXT/SMS:Â Â Â  Please text 0073 followed with your message to the seller to (256) 578-4211 																 															 														   															 																This Ford F-150 is offered by: 															 															 																Butler Motors 																    2912 Florence Blvd    Florence, AL 35630    Phone:  																				(256) 578-4211 																			 ext: 0073 																		 																		 																			 																				DISCLAIMER: While every reasonable effort is made to ensure the accuracy of the information for this *Ford F-150*, we are not responsible for any errors or omissions contained on these pages. Please verify any information in question with Butler Motors at (256) 578-4211. 																			   																				2005 Ford F-150 SUPERCREW || 13638539 || 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 || Ford || F-150 || SUPERCREW || Butler Motors || Crew Cab || Ford F-150 || Used Cars || Florence || Used Lot || Truck ||  Van || Minivan || SUV || Used Car || Sedan || Wholesale Pricing || Ford F-150 || 2005 Ford F-150 || Ford F-150 SUPERCREW || F-150 SUPERCREW || RED || 2005 *Ford F-150* SUPERCREW || Crew Cab || Ford Crew Cab || F-150 Crew Cab 																			 																			 																				 																					 																						 																						 																					   F150 Hard to Find Crew Cab  2565784211",al,34.8309,-87.6228
7036173977,https://lawrence.craigslist.org/cto/d/lawrence-2007-gmc-sierra-sle-4-dr/7036173977.html,lawrence,https://lawrence.craigslist.org,4000,2007.0,gmc,sierra 1500,good,8 cylinders,gas,189000.0,clean,automatic,2GTEC19C171635209,rwd,full-size,truck,white,https://images.craigslist.org/01313_gkpFfm6SNFS_600x450.jpg,"This is an excellent running truck with great tires and a very nice interior. No major issues mechanically. New front struts and brakes; new rear shocks and brakes. The interior is the nice thing about this one...the exterior needs work. Missing a fog lamp, and broke the air deflector under the front bumper last winter. Has a receiver hitch, and trailer brakes installed. This is a work truck, no garage queen, and I think I have it priced that way. I'm the second owner. Clean title.  4.8 L V8, automatic transmission.",ks,38.9332,-95.2212
7041376516,https://charlottesville.craigslist.org/ctd/d/barboursville-only-1500-down-toyota/7041376516.html,charlottesville,https://charlottesville.craigslist.org,0,2009.0,toyota,camry,good,4 cylinders,gas,177000.0,clean,automatic,4T1BE46K49U291369,fwd,mid-size,sedan,silver,https://images.craigslist.org/00101_5LHrt6EHHY_600x450.jpg,"2009 Toyota Camry 4 Cyl., 2.4L Eng. Silver Ext., Grey Int., FWD, 177K Miles,  Runs and Looks Great!  ABC Auto Sales, Inc. 3083 Spotswood Trail Unit A Barboursville, Va. 22923 540-832-0100 or 540-229-8335 Abcautosalesva.com  We are located 3 miles off Rt 29 on Rt 33 at Eheart",va,38.2095,-78.3098
7046440760,https://killeen.craigslist.org/ctd/d/comanche-2015-chevrolet-tahoe-lt-suv/7046440760.html,killeen / temple / ft hood,https://killeen.craigslist.org,32270,2015.0,chevrolet,tahoe,excellent,8 cylinders,gas,69682.0,clean,automatic,1GNSCBKC9FR234653,rwd,compact,SUV,black,https://images.craigslist.org/00Z0Z_32m9YWthQ9I_600x450.jpg,"2015 Chevrolet Tahoe LT - Black    	â For immediate assistance Call or Text (972) 904-0017   DELIVERY AVAILABLE!   We do NOT verify text codes - call for immediate assistance.  Thank You!       	Year: 2015 	Make: Chevrolet 	Model: Tahoe 	Miles: 69682 	Exterior Color: Black 	Interior Color: cocoa 	Series LT 	Engine: V8 	Doors: 4 	Stock #: 46435 	VIN: 1GNSCBKC9FR234653  														 Seller Notes:  Certified. Black 2015 Chevrolet Tahoe LT RWD 6-Speed Automatic Electronic with Overdrive V8 cocoa Leather, ABS brakes, Compass, Electronic Stability Control, Emergency communication system, Front dual zone A/C, Front Heated Reclining Bucket Seats, Heated door mirrors, Heated front seats, Illuminated entry, Low tire pressure warning, Power Adjustable Pedals, Power Liftgate, Remote keyless entry, Traction control.  Odometer is 9768 miles below market average!  Chevrolet Certified Pre-Owned Details:    * 24 months/24,000 miles (whichever comes first) CPO Scheduled Maintenance Plan and 3 days/150 miles (whichever comes first) Vehicle Exchange Program   * 172 Point Inspection   * Limited Warranty: 12 Month/12,000 Mile (whichever comes first) from certified purchase date   * Powertrain Limited Warranty: 72 Month/100,000 Mile (whichever comes first) from original in-service date   * Warranty Deductible: $0   * Roadside Assistance   * Transferable Warranty   * Vehicle History   Call us directly at  ! Delivery available upon request!  Reviews:   * If you need real 4-wheel drive (4WD), if you tow a trailer or a boat, and if you want to do that surrounded by the best interior and some of the highest tech you can get in the segment, then this is your ride. Source: KBB.com   * Strong V8 power; stout towing capacity; available nine-person seating capacity; quiet highway ride; impressive interior quality. Source: Edmunds   * Whether you're headed for a weekend at the lake or a quick stop at the office the groundbreaking, all-new 2015 Tahoe gives you the confidence to go anywhere. The striking design of the all-new Tahoe features sculpted bodyside panels and an athletic stance that makes an indelible first impression. Details include a distinct available lighting package with standard projector-beam headlamps and rear LED taillamps, plus a hidden rear wiper system tucked under the rear spoiler at the roofline. Tahoe also offers available power-retractable side assist steps with perimeter lighting, which help passengers exit safely. The new Tahoe interior features premium materials that contribute to the functional, sophisticated design. Storage in the center console is large enough to fit a laptop computer. Plus, the available 8-inch diagonal color touch-screen slides up to reveal space behind the display to store cell phones, wallets or other valuables. Customize the touchscreen to choose the information or options you use most and place them on your home screen. The interface allows you to touch and swipe on the screen just like you do on your smartphone. Tahoe LTZ models offer standard heated and cooled perforated leather-appointed front bucket seats. You'll enjoy the convenience of available power-release second-row and fold-flat third-row seats, the fastest power-release second-row and power-folding third-row seats of any competitor and the versatility of a flat load floor to store cargo. With the second- and third-row seats folded flat, the all-new Tahoe offers 94.7 cu. ft. of cargo space. It starts with the world-class EcoTec3 5.3L V8, an all-new engine designed to generate more power and offer better fuel economy than any large SUV of any competitor in the industry  an EPA-estimated 23 MPG hwy. The strong, efficient V8 generates 355 hp and 383 lb.-ft. of torque. With a max towing capacity of 8,500 lbs. you'll have plenty of power to tow whatever else you want to bring along. Source: The Manufacturer Summary, 2015 Chevrolet Tahoe LT    Equipment & Feature List:   Premium Smooth Ride Suspension Package9 SpeakersAm/Fm Radio: SiriusxmBose Premium 9-Speaker SystemCd PlayerPremium Audio System: Chevrolet MylinkRadio: Chevrolet Mylink Am/Fm Stereo W/Cd PlayerSingle-Slot Cd/Mp3 PlayerSiriusxm Satellite RadioAir ConditioningAutomatic Temperature ControlFront Dual Zone A/CRear Air ConditioningRear Window Defroster5 12-Volt Auxiliary Power OutletsBluetooth For PhoneMemory SeatPedal MemoryPower Driver SeatPower SteeringPower WindowsRemote Keyless EntrySteering Wheel Mounted Audio ControlsUniversal Home RemoteSpeed-Sensing SteeringTraction Control4-Wheel Disc BrakesAbs BrakesDual Front Impact AirbagsDual Front Side Impact AirbagsEmergency Communication SystemFront Anti-Roll BarFront Wheel Independent SuspensionLow Tire Pressure WarningOccupant Sensing AirbagOverhead AirbagRear Anti-Roll BarPower LiftgateBrake AssistElectronic Stability ControlExterior Parking Camera RearRear Parking SensorsDelay-Off HeadlightsFully Automatic HeadlightsDriver Inboard & Front Passenger AirbagsExtended-Range Remote Keyless EntryPanic AlarmSecurity SystemSpeed ControlHeavy-Duty Rear Locking DifferentialBumpers: Body-ColorHeated Door MirrorsPower Door MirrorsRoof Rack: Rails OnlySpoilerAdjustable PedalsAuto-Dimming Inside Rear-View MirrorAuto-Dimming Rear-View MirrorCompassDriver Door BinDriver Vanity MirrorFloor ConsoleForward Collision AlertFront Reading LightsGarage Door TransmitterIlluminated EntryLane Departure Warning & Safety Alert SeatOutside Temperature DisplayOverhead ConsolePassenger Vanity MirrorPower Adjustable PedalsRear Park Assist W/Audible WarningRear Reading LightsRear Seat Center ArmrestTachometerTelescoping Steering WheelTilt Steering WheelTrip ComputerVoltmeter2Nd Row 60/40 Split-Folding Manual Bench3Rd Row Manual 60/40 Split-Folding Fold Flat Bench3Rd Row Seats: Split-BenchFront Bucket SeatsFront Center ArmrestFront Heated Reclining Bucket SeatsHeated Front SeatsLeather-Appointed Seat TrimPower Passenger SeatSplit Folding Rear SeatPassenger Door Bin18 X 8.5 Aluminum WheelsRain Sensing WipersRear Window WiperVariably Intermittent Wipers3.08 Rear Axle Ratio        DISCLAIMER:   While every reasonable effort is made to ensure the accuracy of the information for this Chevrolet Tahoe, we are not responsible for any errors or omissions contained on these pages. Please verify any information in question with Bayer Motor Co at (254) 449-9859.     2015 Chevrolet Tahoe LT || 13723347 || 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 || Chevrolet || Tahoe || LT || Bayer Motor Co || 4D Sport Utility || Chevrolet Tahoe || Used Cars || Comanche || Used Lot || Truck ||  Van || Minivan || SUV || Used Car || Sedan || Wholesale Pricing || Chevrolet Tahoe || 2015 Chevrolet Tahoe || Chevrolet Tahoe LT || Tahoe LT || Black || 2015Chevrolet Tahoe LT || 4D Sport Utility || Chevrolet 4D Sport Utility || Tahoe 4D Sport Utility  	   Ad managed by DetroitTrading      Tahoe Hard to Find 4D Sport Utility    2544499859",tx,31.9116,-98.6082
7039988004,https://lincoln.craigslist.org/ctd/d/lincoln-2001-toyota-tundra-sr5-47l-v8/7039988004.html,lincoln,https://lincoln.craigslist.org,2950,2001.0,toyota,tundra,excellent,8 cylinders,gas,240244.0,clean,automatic,,fwd,full-size,truck,blue,https://images.craigslist.org/00k0k_6NHXxp9wa8A_600x450.jpg,2001Toyota Tundra SR5 4.7L V8 Price: $2950 Year: 2001 Make: *Toyota**  Model: *Tundra**  Series: *SR5 4.7L V8**  Body Style: Truck*  Mileage: 240.244 Engine: V-8 cyl   â Power Mirror(s)  â Tow Hitch  â Tow hooks  â Cruise Control  â Driver Vanity Mirrors â A/C  â Adjustable Steering Wheel  â Gasoline Fuel  â Multi-Zone A/C  â Power Door Locks  â Power Steering  â Power Windows  â Stability Control  â Driver Air Bag  â Front Head Air Bag  â Front Side Air Bag  â Passenger Air Bag  â Passenger Air Bag On/Off Switch   We accept credit card payment   14 m auto sales  5124 n 70th st Lincoln Ne 68507 402 304 9694 Open 7 days a week,ne,40.8637,-96.6247
7046436209,https://orlando.craigslist.org/cto/d/deltona-2007-ford-150-access-cab/7046436209.html,orlando,https://orlando.craigslist.org,2795,2007.0,ford,f-150,good,6 cylinders,gas,300000.0,clean,automatic,1FTRF12227KC14271,rwd,full-size,truck,white,https://images.craigslist.org/00B0B_bzNWcuU3AdF_600x450.jpg,"** 2007 Ford F-150 4dr Access Cab, V6 4.2L, automatic! Good condition! **    Just hit 300k miles, still running strung. NON smoker work truck with some normal paint scratches, it's a work truck.  Ice cold A/C. Automatic transmission shifts smoothly, truck has NO mechanical issues at all. No check engine light and no bad sensors!  No trade, cash only.",fl,28.9099,-81.2663
7036747649,https://odessa.craigslist.org/ctd/d/comanche-2018-ford-150-platinum-truck/7036747649.html,odessa / midland,https://odessa.craigslist.org,40995,2018.0,ford,f-150,excellent,6 cylinders,gas,79905.0,clean,automatic,1FTEW1EG9JFA94622,4wd,mid-size,truck,white,https://images.craigslist.org/01010_20p7GFbMLJQ_600x450.jpg,"2018 Ford F-150 Platinum - Oxford White    	â For immediate assistance Call or Text (972) 904-0017   DELIVERY AVAILABLE!   We do NOT verify text codes - call for immediate assistance.  Thank You!       	Year: 2018 	Make: Ford 	Model: F-150 	Miles: 79905 	Exterior Color: Oxford White 	Interior Color: Black 	Series Platinum 	Engine: V6 	Doors: 4 	Stock #: D3016 	VIN: 1FTEW1EG9JFA94622  														 Seller Notes:  CARFAX One-Owner. Oxford White 2018 Ford F-150 Platinum 4WD 10-Speed Automatic EcoBoost 3.5L V6 GTDi DOHC 24V Twin Turbocharged 4WD, ABS brakes, Compass, Electronic Stability Control, Front dual zone A/C, Heated door mirrors, Heated front seats, Heated rear seats, Illuminated entry, Integrated Trailer Brake Controller, Low tire pressure warning, Navigation System, Remote keyless entry, Traction control.   Call us directly at  ! Delivery available upon request!, 2018 Ford F-150 Platinum    Equipment & Feature List:   Navigation System10 SpeakersAm/Fm Radio: SiriusxmCd PlayerRadio Data SystemRadio: B&O Play Premium Audio SystemAir ConditioningAutomatic Temperature ControlFront Dual Zone A/CRear Window DefrosterMemory SeatPedal MemoryPower Driver SeatPower SteeringPower WindowsRemote Keyless EntrySteering Wheel MemorySteering Wheel Mounted Audio ControlsSpeed-Sensing SteeringTraction Control4-Wheel Disc BrakesAbs BrakesDual Front Impact AirbagsDual Front Side Impact AirbagsEmergency Communication System: Sync 3 911 AssistFront Anti-Roll BarFront Wheel Independent SuspensionLow Tire Pressure WarningOccupant Sensing AirbagOverhead AirbagBlind Spot Sensor: Blis WarningBrake AssistElectronic Stability ControlRear Parking SensorsAuto High-Beam HeadlightsDelay-Off HeadlightsFront Fog LightsFully Automatic HeadlightsPanic AlarmSecurity SystemSpeed ControlAuto-Dimming Door MirrorsBumpers: Body-ColorHeated Door MirrorsPower Door MirrorsRear Step BumperTurn Signal Indicator MirrorsAdjustable PedalsAuto Tilt-Away Steering WheelAuto-Dimming Rear-View MirrorBlack Unique Multi-Contour Leather Bucket SeatsCompassDriver Door BinDriver Vanity MirrorFront Reading LightsGarage Door TransmitterGenuine Wood Door Panel InsertHeated Steering WheelIlluminated EntryOutside Temperature DisplayOverhead ConsolePassenger Vanity MirrorRear Reading LightsRear Seat Center ArmrestSync 3TachometerTelescoping Steering WheelTilt Steering WheelTrip ComputerVoice-Activated Touchscreen Navigation SystemVoltmeterFront Bucket SeatsFront Center ArmrestHeated Front SeatsHeated Rear SeatsPower Passenger SeatSplit Folding Rear SeatVentilated Front SeatsPassenger Door BinClass Iv Trailer Hitch ReceiverIntegrated Trailer Brake Controller20 Polished Aluminum WheelsRain Sensing WipersVariably Intermittent Wipers3.31 Axle Ratio        DISCLAIMER:   While every reasonable effort is made to ensure the accuracy of the information for this Ford F-150, we are not responsible for any errors or omissions contained on these pages. Please verify any information in question with Bayer Motor Co at (432) 315-2833.     2018 Ford F-150 Platinum || 13624541 || 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 || Ford || F-150 || Platinum || Bayer Motor Co || 4D SuperCrew || Ford F-150 || Used Cars || Comanche || Used Lot || Truck ||  Van || Minivan || SUV || Used Car || Sedan || Wholesale Pricing || Ford F-150 || 2018 Ford F-150 || Ford F-150 Platinum || F-150 Platinum || Oxford White || 2018Ford F-150 Platinum || 4D SuperCrew || Ford 4D SuperCrew || F-150 4D SuperCrew  	   Ad managed by DetroitTrading      F150 Hard to Find 4D SuperCrew    4323152833",tx,31.8974,-98.6156
7035038088,https://saginaw.craigslist.org/ctd/d/midland-2010-silverado-ext-cab/7035038088.html,saginaw-midland-baycity,https://saginaw.craigslist.org,12000,2010.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,98864.0,clean,automatic,AZ100481,4wd,full-size,truck,blue,https://images.craigslist.org/00s0s_j5pPc7xNtL9_600x450.jpg,VERY CLEAN 2010 4X4 EXT-CAB  98864 MILES CLEAN TITLE READY TO GO   CALL 989-631-7335 MONDAY THRU FRIDAY 8AM TO 5PM,mi,43.6068,-84.2274
7040630406,https://rochester.craigslist.org/cto/d/rochester-nissan-altima-for-sale/7040630406.html,rochester,https://rochester.craigslist.org,2200,2008.0,nissan,altima,good,4 cylinders,gas,170000.0,clean,automatic,,fwd,full-size,sedan,silver,https://images.craigslist.org/01212_d6Lz7stq3V9_600x450.jpg,"Newer tires and brakes!  Good condition and reliable!!!!  Please call, text or email if interested.",ny,43.1537,-77.5618
7040338562,https://collegestation.craigslist.org/ctd/d/bryan-2012-chevrolet-suburban/7040338562.html,college station,https://collegestation.craigslist.org,16900,2012.0,chevrolet,suburban,good,8 cylinders,gas,146743.0,clean,automatic,1GNSKJE78CR190877,4wd,full-size,SUV,white,https://images.craigslist.org/00Y0Y_aEaOazFHO3W_600x450.jpg,"2012 CHEVROLET SUBURBAN     Vehicle Information  Make: CHEVROLET Model: SUBURBAN Trim: 1500 LT Exterior Color: WHITE Engine: 5.3L Fuel: Gasoline Transmission: Automatic Drive: 4WD Miles: 146,743 VIN: 1GNSKJE78CR190877 Stock #: 1729    Dealership Info  JAYS  KARS 1900 S TEXAS AVE BRYAN, TX 77802  Phone: 979-324-5225  Price:  $16,900.00       Features Air Conditioning; Power Windows; Power Locks; Power Steering; Tilt Wheel; AM/FM CD/MP3; Satellite; AM/FM CD/DVD; Sentry Key; Keyless Entry; Daytime Running Lights; Dual Airbags Front Head and Side; Active Seatbelts; Passenger Airbag Sensor; All Wheel ABS        JAYS  KARS    2012 CHEVROLET SUBURBAN - Stock # 1729 Offered by: JAYS  KARS 23825-1729-79977-5747479",tx,30.6909,-96.3752
7039035323,https://albany.craigslist.org/cto/d/castleton-on-hudson-1995-f150-pickup/7039035323.html,albany,https://albany.craigslist.org,1500,1995.0,ford,f-150,good,8 cylinders,gas,185000.0,clean,manual,,4wd,full-size,truck,white,https://images.craigslist.org/00U0U_ghUfKSbj9Av_600x450.jpg,"Extended cab, 4 wheel drive, 5.0L V8, 5 speed manual. This truck definitely shows its age, but runs and drives great. 4X4 is great for the snow. Has newish tires with great tread. Front ball joints, tie rod ends, shocks, wheel bearings, hubs, u joints, gas tank, and plugs and wires recently replaced. Inspected and still on the road. Does still have some issues. Power locks donât work, check engine light cycles on and off sometimes (OBD-1), has some decent rust around the fenders and cab corners. Would make a great winter beater. I bought it as a second vehicle for those occasions you need a pickup but just donât have the space anymore to keep it. Firm on the price. Seriously offers only please. No trades.",ny,42.5376,-73.7071
7035509108,https://scranton.craigslist.org/ctd/d/beach-haven-we-finance-2013-chevy/7035509108.html,scranton / wilkes-barre,https://scranton.craigslist.org,18900,2013.0,chevrolet,silverado 1500,like new,8 cylinders,gas,106325.0,clean,automatic,,4wd,full-size,truck,brown,https://images.craigslist.org/00K0K_7v7sX2aTzzk_600x450.jpg,"WE FINANCE EVERYONE. We finance all types of income W2, self-employed, unemployment, temp, tips, child support, 1099, DDSI, SSA, etc.  CALL OR TEXT (57O) 542-5551 Listed down payment excludes tax, title, etc. and it is approximately and flexible based on your affordability. We finance everyone who has no credit, bad credit, bankruptcy. We approve you no matter your credit. You can apply online at (TitanAutoPA)  We work with you to get the deal that fits your budget and financial plan. Interest rate as low as %2.49. ALL OUR VEHICLES ARE CLEAN TITLE. Warranty is available in different terms and coverage up to 48 mo/unlimited mileage.  Or visit our website (TitanAutoPA) for more information, more photos, review the history report.   OUR LOCATION: 484 SALEM BLVD. BERWICK, PA 18603 - Route 11 North - 1 Mile north of PPL Power Plant  We look forward to meeting you.",pa,41.1119,-76.1374
7045490806,https://knoxville.craigslist.org/cto/d/rutledge-2010-chevy-equinox/7045490806.html,knoxville,https://knoxville.craigslist.org,4000,2010.0,chevrolet,equinox,excellent,4 cylinders,gas,162000.0,clean,automatic,,fwd,full-size,SUV,black,https://images.craigslist.org/00p0p_5HUNK1JNqOb_600x450.jpg,"2010 Chevrolet Equinox LT 2.4 with 162000 miles. This car is in excellent condition with a few minor door dings and one small dent in rear. It is loaded out with heated leather seat that have no stains, marks, or tears. Remote start, back up camera, tow package including hitch and light wires, Firestone tires, factory pioneer sound system. The interior is virtually spotless. Now for the bad... the car will crank and run with no smoke but has a loss of power and some engine noise. I donât have time to work on it at the moment but will if it doesnât sell for $4000 obo. Contact for more detail. Call/text/ leave voicemail- 865-eight zero five- 9029",tn,36.2501,-83.5125
7047361151,https://norfolk.craigslist.org/cto/d/chesapeake-2009-honda-civic/7047361151.html,norfolk / hampton roads,https://norfolk.craigslist.org,3500,2009.0,honda,civic,good,4 cylinders,gas,73627.0,clean,automatic,,fwd,compact,sedan,black,https://images.craigslist.org/01313_7qwNho21pwz_600x450.jpg,"2009 Honda Civic for sale. Good condition with no prior accidents.   73k miles, with no auto repair ever needed (very reliable car)  Slight exterior paint blemishing and damaged sun visor  Freshly detailed and ready to sell",va,36.8012,-76.423
7048382547,https://longisland.craigslist.org/cto/d/huntington-ford-escape-4x4-with-76/7048382547.html,long island,https://longisland.craigslist.org,2950,2001.0,ford,escape,excellent,6 cylinders,gas,76000.0,clean,automatic,1FMYU04171KE84342,4wd,mid-size,SUV,green,https://images.craigslist.org/01616_gEhRArcgXY3_600x450.jpg,SELLING THIS FORD ESCAPE 4 WHEEL DRIVE WITH ONLY 76000 MILES ORIGINAL. GREAT FOR THE SNOW. CURRENTLY RUNNING GREAT. EVERYTHING WORKS. DRIVEN BY ELDERLY CITIZEN. HENCE THE LOW MILEAGE. NO RUST. GOOD BRAKES GOOD TIRES. NO CHECK ENGINE LIGHT. JUST A LITTLE NEGOTIABLE. CLEAN NYS TITLE IN HAND READY TO GO.,ny,40.8676,-73.4102
7049724552,https://denver.craigslist.org/ctd/d/longmont-2015-chevrolet-silverado/7049724552.html,denver,https://denver.craigslist.org,36495,2015.0,chevrolet,silverado 2500hd,excellent,8 cylinders,diesel,108806.0,clean,automatic,1GC1KWE84FF570377,4wd,full-size,pickup,blue,https://images.craigslist.org/00404_1zBriOgaUY2_600x450.jpg,"2015 Chevrolet Silverado 2500HD LTZ 6.6L Duramax Crew Cab 4WD Pickup   Drive it home today. Call us now !!Call â (303) 772â8000      			Year : 2015				Make : Chevrolet				Model : Silverado 2500HD				Trim : LTZ 6.6L Duramax Crew Cab 4WD				   Mileage : 108,806 miles				Transmission : Automatic				Exterior Color : Blue				Interior Color : Gray/black				Series : LTZ 6.6L Duramax Crew Cab 4WD Pickup				Drivetrain : 4WD				Condition : Excellent					Stock ID : 570377				Engine : 6.6L 397.0hp	   > > > $36,495 < < <             Call  (303) 772â8000 / (303) 772â8000 for quick answers to your questions about this Chevrolet Silverado 2500HD LTZ 6.6L Duramax Crew Cab 4WD.   ***** Chevrolet Silverado 2500HD LTZ 6.6L Duramax Crew Cab 4WD Pickup *****     Disclaimer :      Drive it home today. Call us now !!Call â (303) 772â8000       2015 15 *Chevrolet Chev Chevy* *Silverado 2500HD* *Cheap LTZ 6.6L Duramax Crew Cab 4WD* 		*Like New 2015 LTZ 6.6L Duramax Crew Cab 4WD Pickup* *6.6L 397.0hp* 		*Must See 2015 Chevrolet Chev Chevy Silverado 2500HD LTZ 6.6L Duramax Crew Cab 4WD Diesel - 		2015 Chevrolet Chev Chevy Silverado 2500HD  silverado 2500hd SILVERADO 2500HD LTZ 6.6L Duramax Crew Cab 4WD Diesel Pickup Cheap -  		2015 Chevrolet Chev Chevy Silverado 2500HD (LTZ 6.6L Duramax Crew Cab 4WD) Carfax Diesel 6.6L 397.0hp -  		2015 Chevrolet Chev Chevy Silverado 2500HD LTZ 6.6L Duramax Crew Cab 4WD Pickup 6.6L 397.0hp Diesel  -  		Chevrolet Chev Chevy Silverado 2500HD LTZ 6.6L Duramax Crew Cab 4WD Pickup   		*SCHEDULE YOUR TEST DRIVE 2015 Chevrolet Chev Chevy Silverado 2500HD  Silverado2500HD silverado2500hd SILVERADO2500HD 6.6L 397.0hp LTZ 6.6L Duramax Crew Cab 4WD Diesel Pickup*   		*Chevrolet Chev Chevy* *Silverado 2500HD* 2015 Chevrolet Chev Chevy Silverado 2500HD LTZ 6.6L Duramax Crew Cab 4WD Diesel Pickup   		*2015 Chevrolet Chev Chevy Silverado 2500HD LTZ 6.6L Duramax Crew Cab 4WD  		*Booth Motors* *Call us today at (303) 772â8000.* 		2016 Chevrolet Chev Chevy Silverado 2500HD LTZ 6.6L Duramax Crew Cab 4WD 6.6L 397.0hp - 		Have you seen this 2017 Chevrolet Chev Chevy Silverado 2500HD LTZ 6.6L Duramax Crew Cab 4WD Pickup ?  		Must See 2018 Chevrolet Chev Chevy Silverado 2500HD  LTZ 6.6L Duramax Crew Cab 4WD Diesel Pickup  		*For Sale Silverado 2500HD* *Silverado 2500HD* *Carfax LTZ 6.6L Duramax Crew Cab 4WD Diesel Pickup  		Come test drive this amazing *Chevrolet Chev Chevy* *Silverado 2500HD* *(LTZ 6.6L DURAMAX CREW CAB 4WD)* *Diesel* Pickup LTZ 6.6L Duramax Crew Cab 4WD Pickup Diesel Pickup Diesel* 		*(Chevrolet Chev Chevy)* *(Silverado 2500HD)* *LTZ 6.6L Duramax Crew Cab 4WD* *6.6L 397.0hp* *(DIESEL)* *Bad Credit* 		*Diesel* *Pickup*  *Super Vehicle Diesel Call this number (303) 772â8000* *6.6L 397.0hp* *Booth Motors* * Good Credit* 		2015 2014 2013 2012  		*This vehicle is a used Chevrolet Chev Chevy Silverado 2500HD* *No Credit* 		*It is like New LTZ 6.6L Duramax Crew Cab 4WD* *6.6L 397.0hp Diesel*  		*Diesel* 2011 2010 2009 2008 2007 2006",co,40.159,-105.031
7049712593,https://jacksonville.craigslist.org/ctd/d/orange-park-2004-vw-jetta/7049712593.html,jacksonville,https://jacksonville.craigslist.org,2995,2004.0,volkswagen,jetta,excellent,4 cylinders,gas,144000.0,clean,automatic,3VWSK69M64M058609,fwd,compact,sedan,blue,https://images.craigslist.org/00K0K_k6lvjbCNrWj_600x450.jpg,"automatic,air condition,power widows,locks,leather,sunroof and a very nice car 904-813-5706",fl,30.1382,-81.7742
